phase,control,rounds,job_id,bit_index,trials,ones,one_probability,ideal_probability,exact_p,ci_lower,ci_upper,within_job_bh_q,global_bh_q
calibration,spn_null,16,bit_a118_d118_off+000,37,160000,80058,0.5003625,0.5,0.7737296071008241,0.4979094326845548,0.5028155541785516,0.972968640268904,0.9356390147274962
calibration,spn_null,16,bit_a118_d118_off+000,38,160000,79936,0.4996,0.5,0.7508643522827907,0.49714694664104736,0.502053067854835,0.972968640268904,0.9273358889654791
calibration,spn_null,16,bit_a118_d118_off+000,39,160000,80142,0.5008875,0.5,0.4792559270253929,0.49843442638715046,0.5033405414501104,0.972968640268904,0.786891612946022
calibration,spn_null,16,bit_a118_d118_off+000,40,160000,79344,0.4959,0.5,0.0010472456129838612,0.49344709526811403,0.498353053314689,0.0827558158055132,0.00457890481509596
calibration,spn_null,16,bit_a118_d118_off+000,41,160000,79840,0.499,0.5,0.4251607906176684,0.4965469616288239,0.5014530746108823,0.972968640268904,0.7461688464222335
calibration,spn_null,16,bit_a118_d118_off+000,42,160000,79954,0.4997125,0.5,0.8200350565935901,0.49725944422359236,0.502165566195323,0.972968640268904,0.9504783028431592
calibration,spn_null,16,bit_a118_d118_off+000,43,160000,79690,0.4980625,0.5,0.12174245360609226,0.4956094921099318,0.5005155781044995,0.972968640268904,0.3584366661662981
calibration,spn_null,16,bit_a118_d118_off+000,44,160000,79907,0.49941875,0.5,0.6437229380901045,0.4969657007967142,0.5018718202676149,0.972968640268904,0.8800698112206503
calibration,spn_null,16,bit_a118_d118_off+000,45,160000,80026,0.5001625,0.5,0.8985447248839227,0.49770943579404275,0.5026155583170049,0.972968640268904,0.9725633834273167
calibration,spn_null,16,bit_a118_d118_off+000,46,160000,79951,0.49969375,0.5,0.8083928489563278,0.49724069461788856,0.5021468164805214,0.972968640268904,0.948580149730267
calibration,spn_null,16,bit_a118_d118_off+000,47,160000,80209,0.50130625,0.5,0.29717990362969704,0.4988531733006206,0.5037592793612631,0.972968640268904,0.6262427383388869
calibration,spn_null,16,bit_a118_d118_off+000,48,160000,80054,0.5003375,0.5,0.7890843137530401,0.4978844330518041,0.5027905547172951,0.972968640268904,0.9413852473201317
calibration,spn_null,16,bit_a118_d118_off+000,49,160000,80571,0.50356875,0.5,0.004337536534958448,0.5011156863488595,0.5060216843206842,0.18506822549156043,0.018233322708528125
calibration,spn_null,16,bit_a118_d118_off+000,50,160000,79629,0.49768125,0.5,0.06395372095449298,0.4952282569691349,0.5001343270616849,0.972968640268904,0.21795632435345288
calibration,spn_null,16,bit_a118_d118_off+000,51,160000,80061,0.50038125,0.5,0.7622710425523216,0.4979281824131373,0.5028343037704748,0.972968640268904,0.9319814704770883
calibration,spn_null,16,bit_a118_d118_off+000,52,160000,79903,0.49939375,0.5,0.6294509353393409,0.4969407013951745,0.5018468205751473,0.972968640268904,0.8740161242824332
calibration,spn_null,16,bit_a118_d118_off+000,53,160000,80029,0.50018125,0.5,0.8866851368009541,0.49772818548587655,0.5026343079456767,0.972968640268904,0.9686688265478417
calibration,spn_null,16,bit_a118_d118_off+000,54,160000,79979,0.49986875,0.5,0.9183598547777271,0.49741569107177086,0.5023218136846906,0.972968640268904,0.9776150370355456
calibration,spn_null,16,bit_a118_d118_off+000,55,160000,80308,0.501925,0.5,0.12417064779744362,0.49947192188542683,0.5043780083531383,0.972968640268904,0.36412011267062505
calibration,spn_null,16,bit_a118_d118_off+000,56,160000,80124,0.500775,0.5,0.5369051124799155,0.49832192750921067,0.503228044405017,0.972968640268904,0.8234510761549177
calibration,spn_null,16,bit_a118_d118_off+000,57,160000,79981,0.49988125,0.5,0.926300829170605,0.49742819082996065,0.5023343134735044,0.972968640268904,0.9799559705255522
calibration,spn_null,16,bit_a118_d118_off+000,58,160000,79831,0.49894375,0.5,0.399508210948628,0.4964907132148014,0.5013968250633881,0.972968640268904,0.72543398985352
calibration,spn_null,16,bit_a118_d118_off+000,59,160000,79717,0.49823125,0.5,0.15780257527607625,0.4957782359876843,0.5006843281112965,0.972968640268904,0.4291514795043433
calibration,spn_null,16,bit_a118_d118_off+000,60,160000,80057,0.50035625,0.5,0.7775602503822162,0.497903182775793,0.5028093043138118,0.972968640268904,0.9364376231669156
calibration,spn_null,16,bit_a118_d118_off+000,61,160000,79883,0.49926875,0.5,0.5602300764965518,0.49681570447934764,0.5017218220209373,0.972968640268904,0.8378903578371018
calibration,spn_null,16,bit_a118_d118_off+000,62,160000,80543,0.50339375,0.5,0.006677597165770284,0.5009406835495489,0.5058466934619441,0.2136831093046491,0.027586845741321024
calibration,spn_null,16,bit_a118_d118_off+000,63,160000,79813,0.49883125,0.5,0.35107821940837547,0.4963782164797774,0.5012843258753792,0.972968640268904,0.6823435973823418
calibration,spn_null,16,bit_a118_d118_off+000,64,160000,79908,0.499425,0.5,0.6473118376822473,0.4969719506480562,0.5018780701897748,0.972968640268904,0.8822280236734089
calibration,spn_null,16,bit_a118_d118_off+000,65,160000,80318,0.5019875,0.5,0.11239916252319451,0.4995344219511074,0.504440506022476,0.972968640268904,0.338320818411967
calibration,spn_null,16,bit_a118_d118_off+000,66,160000,79901,0.49938125,0.5,0.6223660592503274,0.49692820169670127,0.5018343207266168,0.972968640268904,0.8697609562446574
calibration,spn_null,16,bit_a118_d118_off+000,67,160000,80266,0.5016625,0.5,0.18434316571334713,0.4992094220275937,0.5041155177238944,0.972968640268904,0.4742899539961494
calibration,spn_null,16,bit_a118_d118_off+000,68,160000,79858,0.4991125,0.5,0.4792559270253929,0.4966594585498896,0.5015655736128495,0.972968640268904,0.786891612946022
calibration,spn_null,16,bit_a118_d118_off+000,69,160000,79935,0.49959375,0.5,0.747074051751435,0.4971406967789871,0.5020468179433936,0.972968640268904,0.9268279973267137
calibration,spn_null,16,bit_a118_d118_off+000,70,160000,80050,0.5003125,0.5,0.8045213851386321,0.49785943342517813,0.5027655552499137,0.972968640268904,0.9468583614841307
calibration,spn_null,16,bit_a118_d118_off+000,71,160000,80180,0.501125,0.5,0.3694522219011519,0.4986719244256572,0.5035780348046733,0.972968640268904,0.6981774272147753
calibration,spn_null,16,bit_a118_d118_off+000,72,160000,80191,0.50119375,0.5,0.3408434892625111,0.49874067396102173,0.5036467827778289,0.972968640268904,0.6741380369652551
calibration,spn_null,16,bit_a118_d118_off+000,73,160000,80071,0.50044375,0.5,0.7244634390245966,0.4979906815332943,0.5028968023853362,0.972968640268904,0.9165438121586199
calibration,spn_null,16,bit_a118_d118_off+000,74,160000,79532,0.497075,0.5,0.019412918686795913,0.49462203353119794,0.49952807246994524,0.41414226531831283,0.07632004889408375
calibration,spn_null,16,bit_a118_d118_off+000,75,160000,79967,0.49979375,0.5,0.8709121931602688,0.49734069255478675,0.5022468149196526,0.972968640268904,0.9650971276922105
calibration,spn_null,16,bit_a118_d118_off+000,76,160000,80175,0.50109375,0.5,0.3829357273264766,0.49864067465216727,0.5035467857106541,0.972968640268904,0.7098591324806519
calibration,spn_null,16,bit_a118_d118_off+000,77,160000,80055,0.50034375,0.5,0.7852376922847425,0.4978906829594176,0.5027968045831834,0.972968640268904,0.9401551916356415
calibration,spn_null,16,bit_a118_d118_off+000,78,160000,80014,0.5000875,0.5,0.946183689886611,0.49763443706116006,0.5025405597678657,0.972968640268904,0.9857818270812144
calibration,spn_null,16,bit_a118_d118_off+000,79,160000,80249,0.50155625,0.5,0.21405201072919844,0.4991031722771148,0.5040092713248422,0.972968640268904,0.5189139654041174
calibration,spn_null,16,bit_a118_d118_off+000,80,160000,80013,0.50008125,0.5,0.9501646877626015,0.49762818716924123,0.5025343098862826,0.972968640268904,0.9873176568822595
calibration,spn_null,16,bit_a118_d118_off+000,81,160000,79949,0.49968125,0.5,0.8006547092649393,0.49722819488266673,0.5021343166687396,0.972968640268904,0.9450592741342863
calibration,spn_null,16,bit_a118_d118_off+000,82,160000,79915,0.49946875,0.5,0.6726602326338715,0.4970156996181682,0.5019218196341757,0.972968640268904,0.8934677597073908
calibration,spn_null,16,bit_a118_d118_off+000,83,160000,79751,0.49844375,0.5,0.21405201072919844,0.4959907286751578,0.5008968277228851,0.972968640268904,0.5189139654041174
calibration,spn_null,16,bit_a118_d118_off+000,84,160000,79659,0.49786875,0.5,0.08866136316704291,0.49541574948332345,0.5003218277525512,0.972968640268904,0.2843086718675948
calibration,spn_null,16,bit_a118_d118_off+000,85,160000,80080,0.5005,0.5,0.6909989150661016,0.4980469307741649,0.5029530511059821,0.972968640268904,0.9019156471291061
calibration,spn_null,16,bit_a118_d118_off+000,86,160000,80215,0.50134375,0.5,0.28349547627585686,0.49889067310804874,0.503796778194846,0.972968640268904,0.6092752925139444
calibration,spn_null,16,bit_a118_d118_off+000,87,160000,79959,0.49974375,0.5,0.839525937473832,0.4972906935740881,0.5021968157123365,0.972968640268904,0.955902031104378
calibration,spn_null,16,bit_a118_d118_off+000,88,160000,79801,0.49875625,0.5,0.32095368322462997,0.4963032187253326,0.501209326347802,0.972968640268904,0.6515792458802956
calibration,spn_null,16,bit_a118_d118_off+000,89,160000,79761,0.49850625,0.5,0.2330651480235872,0.4960532266086319,0.5009593275244294,0.972968640268904,0.5467136031830023
calibration,spn_null,16,bit_a118_d118_off+000,90,160000,80187,0.50116875,0.5,0.35107821940837547,0.49871567412462087,0.5036217835202226,0.972968640268904,0.6823435973823418
calibration,spn_null,16,bit_a118_d118_off+000,91,160000,80055,0.50034375,0.5,0.7852376922847425,0.4978906829594176,0.5027968045831834,0.972968640268904,0.9401551916356415
calibration,spn_null,16,bit_a118_d118_off+000,92,160000,79854,0.4990875,0.5,0.4669198245607515,0.4966344592233788,0.501540573845353,0.972968640268904,0.7780308640977591
calibration,spn_null,16,bit_a118_d118_off+000,93,160000,80051,0.50031875,0.5,0.8006547092649393,0.49786568333126047,0.5027718051173333,0.972968640268904,0.9450592741342863
calibration,spn_null,16,bit_a118_d118_off+000,94,160000,79753,0.49845625,0.5,0.21776224224416638,0.4960032282587901,0.5009093276862564,0.972968640268904,0.5247612238579221
calibration,spn_null,16,bit_a118_d118_off+000,95,160000,80167,0.50104375,0.5,0.4051268532727168,0.498590675034489,0.5034967871403175,0.972968640268904,0.7299411690638041
calibration,spn_null,16,bit_a118_d118_off+000,96,160000,80083,0.50051875,0.5,0.6799731113499348,0.4980656805280121,0.5029718006726404,0.972968640268904,0.8968988398741948
calibration,spn_null,16,bit_a118_d118_off+000,97,160000,79955,0.49971875,0.5,0.8239247590064764,0.49726569409292587,0.5021718160994914,0.972968640268904,0.9511111001307287
calibration,spn_null,16,bit_a118_d118_off+000,98,160000,79762,0.4985125,0.5,0.23503035658567872,0.4960594764040847,0.5009655775024784,0.972968640268904,0.5495610103754034
calibration,spn_null,16,bit_a118_d118_off+000,99,160000,79681,0.49800625,0.5,0.11127211706613177,0.49555324421269575,0.5004593280402191,0.972968640268904,0.33624625578118905
calibration,spn_null,16,bit_a118_d118_off+000,100,160000,80135,0.50084375,0.5,0.5012655622213988,0.49839067680876936,0.5032967926139785,0.972968640268904,0.7996924632032287
calibration,spn_null,16,bit_a118_d118_off+000,101,160000,80098,0.5006125,0.5,0.6259041799754416,0.49815942934892654,0.5030655484542534,0.972968640268904,0.8719289138783587
calibration,spn_null,16,bit_a118_d118_off+000,102,160000,79877,0.49923125,0.5,0.540207129845933,0.49677820543445794,0.501684322424816,0.972968640268904,0.8249733062670044
calibration,spn_null,16,bit_a118_d118_off+000,103,160000,79356,0.495975,0.5,0.0012930596219611437,0.4935220909231904,0.4984280549416341,0.0827558158055132,0.005623271742163977
calibration,spn_null,16,bit_a118_d118_off+000,104,160000,79826,0.4989125,0.5,0.3856681730135417,0.49645946410929814,0.5013655753013823,0.972968640268904,0.7126023261744256
calibration,spn_null,16,bit_a118_d118_off+000,105,160000,80061,0.50038125,0.5,0.7622710425523216,0.4979281824131373,0.5028343037704748,0.972968640268904,0.9319814704770883
calibration,spn_null,16,bit_a118_d118_off+000,106,160000,79921,0.49950625,0.5,0.6946889391033363,0.49705319875033627,0.5019593191430186,0.972968640268904,0.9030485870537615
calibration,spn_null,16,bit_a118_d118_off+000,107,160000,80136,0.50085,0.5,0.4980888911582471,0.4983969267473897,0.5033030424488601,0.972968640268904,0.7973575162262299
calibration,spn_null,16,bit_a118_d118_off+000,108,160000,79943,0.49964375,0.5,0.7775602503822162,0.49719069568618823,0.5020968172242071,0.972968640268904,0.9364376231669156
calibration,spn_null,16,bit_a118_d118_off+000,109,160000,80516,0.503225,0.5,0.00995156999514422,0.5007719311344621,0.5056779519924822,0.254760191875692,0.04050241524255835
calibration,spn_null,16,bit_a118_d118_off+000,110,160000,80068,0.500425,0.5,0.7357401295413821,0.4979719317932278,0.5028780528048971,0.972968640268904,0.9218507537120181
calibration,spn_null,16,bit_a118_d118_off+000,111,160000,80279,0.50174375,0.5,0.1637708355524543,0.49929067191143056,0.5041967648955814,0.972968640268904,0.43862598676298137
calibration,spn_null,16,bit_a118_d118_off+000,112,160000,80029,0.50018125,0.5,0.8866851368009541,0.49772818548587655,0.5026343079456767,0.972968640268904,0.9686688265478417
calibration,spn_null,16,bit_a118_d118_off+000,113,160000,80045,0.50028125,0.5,0.8239247590064764,0.49782818390050865,0.5027343059070741,0.972968640268904,0.9511111001307287
calibration,spn_null,16,bit_a118_d118_off+000,114,160000,79862,0.4991375,0.5,0.4917678197139276,0.49668445788252524,0.5015905733742212,0.972968640268904,0.7937740343427835
calibration,spn_null,16,bit_a118_d118_off+000,115,160000,79901,0.49938125,0.5,0.6223660592503274,0.49692820169670127,0.5018343207266168,0.972968640268904,0.8697609562446574
calibration,spn_null,16,bit_a118_d118_off+000,116,160000,80044,0.500275,0.5,0.8278187910945984,0.4978219339967231,0.5027280560373577,0.972968640268904,0.9530992152921844
calibration,spn_null,16,bit_a118_d118_off+000,117,160000,79899,0.49936875,0.5,0.6153159899764399,0.49691570199975943,0.501821820876555,0.972968640268904,0.8662133265546803
calibration,spn_null,16,bit_a118_d118_off+000,118,160000,80046,0.5002875,0.5,0.8200350565935901,0.49783443380467696,0.5027405557764076,0.972968640268904,0.9504783028431592
calibration,spn_null,16,bit_a118_d118_off+000,119,160000,80059,0.50036875,0.5,0.7699044663797856,0.4979156825936995,0.5028218040429088,0.972968640268904,0.9343973296138991
calibration,spn_null,16,bit_a118_d118_off+000,120,160000,79905,0.49940625,0.5,0.6365700781457464,0.49695320109517865,0.5018593204221468,0.972968640268904,0.8777124237269897
calibration,spn_null,16,bit_a118_d118_off+000,121,160000,79998,0.4999875,0.5,0.9940159250112647,0.49753443883639653,0.5024405616165998,0.998005291714726,0.998044490010003
calibration,spn_null,16,bit_a118_d118_off+000,122,160000,79952,0.4997,0.5,0.8122690097420794,0.49724694448607376,0.5021530663858381,0.972968640268904,0.9495739393894771
calibration,spn_null,16,bit_a118_d118_off+000,123,160000,80152,0.50095,0.5,0.4487504665905057,0.4984969258173758,0.5034030397549033,0.972968640268904,0.7625630232138697
calibration,spn_null,16,bit_a118_d118_off+000,124,160000,79972,0.499825,0.5,0.890635648277793,0.4973719419301645,0.502278064411784,0.972968640268904,0.970224365783468
calibration,spn_null,16,bit_a118_d118_off+000,125,160000,79839,0.49899375,0.5,0.42226387444067587,0.4965407118035123,0.5014468246626919,0.972968640268904,0.7445727369313261
calibration,spn_null,16,bit_a118_d118_off+000,126,160000,80023,0.50014375,0.5,0.9104270156120863,0.4976906861056544,0.5025968086848879,0.972968640268904,0.9754575167272354
calibration,spn_null,16,bit_a118_d118_off+000,127,160000,79950,0.4996875,0.5,0.8045213851386321,0.49723444475008627,0.5021405665748219,0.972968640268904,0.9468583614841307
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,0,160000,80029,0.50018125,0.5,0.8866851368009541,0.49772818548587655,0.5026343079456767,0.9648169322109982,0.9686688265478417
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,1,160000,79925,0.49953125,0.5,0.7095207363778024,0.49707819817943766,0.5019843188079246,0.9648169322109982,0.9091714783317799
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,2,160000,80116,0.500725,0.5,0.5636018740122039,0.49827192804771553,0.5031780456784977,0.9648169322109982,0.8396629277233222
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,3,160000,80344,0.50215,0.5,0.08588753603066628,0.49969692230103163,0.5046029997835992,0.6754592244334017,0.2768588779498497
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,4,160000,79968,0.4998,0.5,0.8748508709355115,0.4973469424290967,0.5022530648188446,0.9648169322109982,0.9659772394198446
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,5,160000,80001,0.50000625,0.5,0.998005291714726,0.497553188496075,0.5024593112774267,0.998005291714726,0.9991110787159089
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,6,160000,80172,0.501075,0.5,0.3911686801191465,0.498621924792667,0.5035280362496489,0.9648169322109982,0.7181009832233884
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,7,160000,79817,0.49885625,0.5,0.36150561138304305,0.4964032157435087,0.5013093257056551,0.9648169322109982,0.6910673541809013
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,8,160000,79612,0.497575,0.5,0.05268391400249692,0.4951220113640279,0.5000280765172609,0.6670112872037706,0.18513496204034605
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,9,160000,79913,0.49945625,0.5,0.6653781852793414,0.49700319991050773,0.5019093197948323,0.9648169322109982,0.8905724055324752
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,10,160000,79859,0.49911875,0.5,0.4823675172502356,0.49666570838247437,0.5015718235537667,0.9648169322109982,0.7888804370702319
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,11,160000,80099,0.50061875,0.5,0.6223660592503274,0.4981656792733832,0.5030717983032987,0.9648169322109982,0.8697609562446574
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,12,160000,80163,0.50101875,0.5,0.41650486906629264,0.4985656752348373,0.5034717878459621,0.9648169322109982,0.740110456832283
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,13,160000,80140,0.500875,0.5,0.48549005609583923,0.498421926505699,0.5033280417845581,0.9648169322109982,0.7902847882187464
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,14,160000,79554,0.4972125,0.5,0.025913568966078514,0.4947595271909893,0.4996655738271939,0.6670112872037706,0.09925995494238553
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,15,160000,80082,0.5005125,0.5,0.6836409241161193,0.4980594306096802,0.5029655508174703,0.9648169322109982,0.8983424240246037
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,16,160000,79897,0.49935625,0.5,0.6083012580181608,0.49690320230434876,0.501809321024962,0.9648169322109982,0.862265349128733
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,17,160000,79900,0.499375,0.5,0.6188366403789477,0.496921951848039,0.5018280708017773,0.9648169322109982,0.8687014070755471
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,18,160000,80330,0.5020625,0.5,0.09945501411695071,0.499609422080455,0.5045155031751504,0.6754592244334017,0.3098638979384103
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,19,160000,80096,0.5006,0.5,0.6330062575307204,0.49814692950116163,0.5030530487550148,0.9648169322109982,0.8760227151700032
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,20,160000,79856,0.4991,0.5,0.47306574825706477,0.4966469588858686,0.5015530737298669,0.9648169322109982,0.7835119574324472
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,21,160000,80085,0.50053125,0.5,0.6726602326338715,0.4980781803658243,0.5029843003818318,0.9648169322109982,0.8934677597073908
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,22,160000,79786,0.4986625,0.5,0.28574607862789014,0.49620947160979423,0.5011155768608131,0.8505929782411613,0.611800915489879
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,23,160000,80380,0.502375,0.5,0.05776163991056055,0.4999219232127583,0.5048279907179383,0.6670112872037706,0.20018474481638313
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,24,160000,79934,0.4995875,0.5,0.7432898581178028,0.4971344469173095,0.5020405680315692,0.9648169322109982,0.9253470757569663
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,25,160000,79710,0.4981875,0.5,0.14775670534480662,0.4957344875481371,0.5006405781363308,0.6754592244334017,0.41047983253684744
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,26,160000,79881,0.49925625,0.5,0.5535159548077808,0.49680320479618667,0.5017093221570947,0.9648169322109982,0.8333665032197132
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,27,160000,79879,0.49924375,0.5,0.5468414962053266,0.49679070511455675,0.501696822291721,0.9648169322109982,0.8289238509536976
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,28,160000,79920,0.4995,0.5,0.6909989150661016,0.49704694889401796,0.501953069225835,0.9648169322109982,0.9019156471291061
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,29,160000,80313,0.50195625,0.5,0.11816996974367147,0.49950317191348204,0.5044092571925922,0.6754592244334017,0.35108138012819995
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,30,160000,80098,0.5006125,0.5,0.6259041799754416,0.49815942934892654,0.5030655484542534,0.9648169322109982,0.8719289138783587
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,31,160000,80064,0.5004,0.5,0.7508643522827907,0.497946932145165,0.5028530533589526,0.9648169322109982,0.9273358889654791
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,32,160000,79980,0.499875,0.5,0.9223293741739618,0.49742194095067416,0.5023280635792889,0.9648169322109982,0.9786528866615123
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,33,160000,80072,0.50045,0.5,0.7207176477503326,0.4979969314474153,0.502903052244717,0.9648169322109982,0.9140635017294286
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,34,160000,79735,0.49834375,0.5,0.18600153768024108,0.49589073206122264,0.500796827960791,0.7065257861245545,0.47703850705768963
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,35,160000,79726,0.4982875,0.5,0.17146844316247403,0.49583448400894964,0.5007405780515474,0.7065257861245545,0.4538609834526281
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,36,160000,80153,0.50095625,0.5,0.44576174232732513,0.49850317576250375,0.5034092895832772,0.9648169322109982,0.7611895900108632
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,37,160000,80295,0.50184375,0.5,0.140885665240653,0.49939067185727176,0.5042967613257696,0.6754592244334017,0.3975025382249136
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,38,160000,80041,0.50025625,0.5,0.839525937473832,0.49780318428766346,0.5027093064259118,0.9648169322109982,0.955902031104378
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,39,160000,80063,0.50039375,0.5,0.7546606746584724,0.49794068223410626,0.5028468034965095,0.9648169322109982,0.929483438597878
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,40,160000,79932,0.499575,0.5,0.7357401295413821,0.4971219471951028,0.5020280682067723,0.9648169322109982,0.9218507537120181
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,41,160000,79564,0.497275,0.5,0.029442965552942173,0.4948220243703271,0.4997280743828742,0.6670112872037706,0.11149998789279876
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,42,160000,80048,0.5003,0.5,0.8122690097420794,0.49784693361416194,0.5027530555139262,0.9648169322109982,0.9495739393894771
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,43,160000,80033,0.50020625,0.5,0.8709121931602688,0.4977531850803474,0.5026593074452131,0.9648169322109982,0.9650971276922105
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,44,160000,80264,0.50165,0.5,0.1876709119393348,0.49919692205120714,0.5041030181532774,0.7065257861245545,0.4793191232770506
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,45,160000,79952,0.4997,0.5,0.8122690097420794,0.49724694448607376,0.5021530663858381,0.9648169322109982,0.9495739393894771
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,46,160000,80069,0.50043125,0.5,0.7319747624724315,0.4979781817062004,0.5028843026654263,0.9648169322109982,0.9205119004074462
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,47,160000,80094,0.5005875,0.5,0.6401423281915094,0.49813442965492766,0.5030405490542449,0.9648169322109982,0.8792440455174448
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,48,160000,79618,0.4976125,0.5,0.056455531905757174,0.49515950980025625,0.5000655767220434,0.6670112872037706,0.19636706749828584
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,49,160000,80055,0.50034375,0.5,0.7852376922847425,0.4978906829594176,0.5027968045831834,0.9648169322109982,0.9401551916356415
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,50,160000,79840,0.499,0.5,0.4251607906176684,0.4965469616288239,0.5014530746108823,0.9648169322109982,0.7461688464222335
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,51,160000,79756,0.498475,0.5,0.22341392014263223,0.49602197763711,0.5009280776284423,0.7521468979160466,0.5328630145016818
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,52,160000,79656,0.49785,0.5,0.08588753603066628,0.4953970002164008,0.5003030776989683,0.6754592244334017,0.2768588779498497
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,53,160000,80244,0.501525,0.5,0.22341392014263223,0.4990719223715577,0.50397802236289,0.7521468979160466,0.5328630145016818
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,54,160000,79982,0.4998875,0.5,0.9302741213785515,0.4974344407096298,0.5023405633673371,0.9648169322109982,0.9817252150034043
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,55,160000,80086,0.5005375,0.5,0.6690153176368795,0.4980844302853046,0.5029905502358534,0.9648169322109982,0.8920978625664092
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,56,160000,80244,0.501525,0.5,0.22341392014263223,0.4990719223715577,0.50397802236289,0.7521468979160466,0.5328630145016818
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,57,160000,80101,0.50063125,0.5,0.6153159899764399,0.4981781791234451,0.5030842980002406,0.9648169322109982,0.8662133265546803
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,58,160000,79717,0.49823125,0.5,0.15780257527607625,0.4957782359876843,0.5006843281112965,0.6965079184599228,0.4291514795043433
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,59,160000,80416,0.5026,0.5,0.03775510442287803,0.5001469246206098,0.5050529811561524,0.6670112872037706,0.138769658754584
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,60,160000,80406,0.5025375,0.5,0.04261096884284779,0.5000844241797743,0.5049904838619699,0.6670112872037706,0.1542187750768478
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,61,160000,79958,0.4997375,0.5,0.8356194734320554,0.49728444370322333,0.5021905658096995,0.9648169322109982,0.9545675377001615
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,62,160000,79704,0.49815,0.5,0.13954141444200577,0.4956969889005975,0.5006030781428593,0.6754592244334017,0.39508868678879416
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,63,160000,79893,0.49933125,0.5,0.5943798794021443,0.49687820291812096,0.5017843213171824,0.9648169322109982,0.8543585015550194
